Measure_Name,series_name,period_dt,mjr_wrk,value
Staff Respnsvnss Composite (%Always),NC-ANT,2014-03-31,0,0.66315
Staff Respnsvnss Composite (%Always),NC-ANT,2014-06-30,0,0.65311
Staff Respnsvnss Composite (%Always),NC-ANT,2014-09-30,0,0.64026
Staff Respnsvnss Composite (%Always),NC-ANT,2014-12-31,0,0.62335
Staff Respnsvnss Composite (%Always),NC-ANT,2015-03-31,0,0.60534
Staff Respnsvnss Composite (%Always),NC-ANT,2015-06-30,0,0.60806
Staff Respnsvnss Composite (%Always),NC-ANT,2015-09-30,0,0.60689
Staff Respnsvnss Composite (%Always),NC-ANT,2015-12-31,0,0.61993
Staff Respnsvnss Composite (%Always),NC-ANT,2016-03-31,0,0.63069
Staff Respnsvnss Composite (%Always),NC-ANT,2016-06-30,0,0.64120
Staff Respnsvnss Composite (%Always),NC-ANT,2016-09-30,0,0.64987
Staff Respnsvnss Composite (%Always),NC-ANT,2016-12-31,0,0.64977
Staff Respnsvnss Composite (%Always),NC-FRE,2010-06-30,0,0.54745
Staff Respnsvnss Composite (%Always),NC-FRE,2010-09-30,0,0.56621
Staff Respnsvnss Composite (%Always),NC-FRE,2010-12-31,0,0.58997
Staff Respnsvnss Composite (%Always),NC-FRE,2011-03-31,0,0.61625
Staff Respnsvnss Composite (%Always),NC-FRE,2011-06-30,0,0.62690
Staff Respnsvnss Composite (%Always),NC-FRE,2011-09-30,0,0.61656
Staff Respnsvnss Composite (%Always),NC-FRE,2011-12-31,0,0.61528
Staff Respnsvnss Composite (%Always),NC-FRE,2012-03-31,0,0.62462
Staff Respnsvnss Composite (%Always),NC-FRE,2012-06-30,0,0.64112
Staff Respnsvnss Composite (%Always),NC-FRE,2012-09-30,0,0.65322
Staff Respnsvnss Composite (%Always),NC-FRE,2012-12-31,0,0.63461
Staff Respnsvnss Composite (%Always),NC-FRE,2013-03-31,0,0.61436
Staff Respnsvnss Composite (%Always),NC-FRE,2013-06-30,0,0.60338
Staff Respnsvnss Composite (%Always),NC-FRE,2013-09-30,0,0.60981
Staff Respnsvnss Composite (%Always),NC-FRE,2013-12-31,0,0.63891
Staff Respnsvnss Composite (%Always),NC-FRE,2014-03-31,0,0.66139
Staff Respnsvnss Composite (%Always),NC-FRE,2014-06-30,0,0.64712
Staff Respnsvnss Composite (%Always),NC-FRE,2014-09-30,0,0.63446
Staff Respnsvnss Composite (%Always),NC-FRE,2014-12-31,0,0.60805
Staff Respnsvnss Composite (%Always),NC-FRE,2015-03-31,0,0.59544
Staff Respnsvnss Composite (%Always),NC-FRE,2015-06-30,0,0.59525
Staff Respnsvnss Composite (%Always),NC-FRE,2015-09-30,0,0.58881
Staff Respnsvnss Composite (%Always),NC-FRE,2015-12-31,0,0.59356
Staff Respnsvnss Composite (%Always),NC-FRE,2016-03-31,0,0.58136
Staff Respnsvnss Composite (%Always),NC-FRE,2016-06-30,0,0.58273
Staff Respnsvnss Composite (%Always),NC-FRE,2016-09-30,0,0.57676
Staff Respnsvnss Composite (%Always),NC-FRE,2016-12-31,0,0.56856
Staff Respnsvnss Composite (%Always),NC-FRS,2010-06-30,0,0.55084
Staff Respnsvnss Composite (%Always),NC-FRS,2010-09-30,0,0.56089
Staff Respnsvnss Composite (%Always),NC-FRS,2010-12-31,0,0.58254
Staff Respnsvnss Composite (%Always),NC-FRS,2011-03-31,0,0.61314
Staff Respnsvnss Composite (%Always),NC-FRS,2011-06-30,0,0.62506
Staff Respnsvnss Composite (%Always),NC-FRS,2011-09-30,0,0.63075
Staff Respnsvnss Composite (%Always),NC-FRS,2011-12-31,0,0.62577
Staff Respnsvnss Composite (%Always),NC-FRS,2012-03-31,0,0.62536
Staff Respnsvnss Composite (%Always),NC-FRS,2012-06-30,0,0.63498
Staff Respnsvnss Composite (%Always),NC-FRS,2012-09-30,0,0.64567
Staff Respnsvnss Composite (%Always),NC-FRS,2012-12-31,0,0.66057
Staff Respnsvnss Composite (%Always),NC-FRS,2013-03-31,0,0.65243
Staff Respnsvnss Composite (%Always),NC-FRS,2013-06-30,0,0.64917
Staff Respnsvnss Composite (%Always),NC-FRS,2013-09-30,0,0.64183
Staff Respnsvnss Composite (%Always),NC-FRS,2013-12-31,0,0.63777
Staff Respnsvnss Composite (%Always),NC-FRS,2014-03-31,0,0.63111
Staff Respnsvnss Composite (%Always),NC-FRS,2014-06-30,0,0.62652
Staff Respnsvnss Composite (%Always),NC-FRS,2014-09-30,0,0.62588
Staff Respnsvnss Composite (%Always),NC-FRS,2014-12-31,0,0.62735
Staff Respnsvnss Composite (%Always),NC-FRS,2015-03-31,0,0.62198
Staff Respnsvnss Composite (%Always),NC-FRS,2015-06-30,0,0.61983
Staff Respnsvnss Composite (%Always),NC-FRS,2015-09-30,0,0.61997
Staff Respnsvnss Composite (%Always),NC-FRS,2015-12-31,0,0.61488
Staff Respnsvnss Composite (%Always),NC-FRS,2016-03-31,0,0.61509
Staff Respnsvnss Composite (%Always),NC-FRS,2016-06-30,0,0.62161
Staff Respnsvnss Composite (%Always),NC-FRS,2016-09-30,0,0.61655
Staff Respnsvnss Composite (%Always),NC-FRS,2016-12-31,0,0.61438
Staff Respnsvnss Composite (%Always),NC-MAN,2010-06-30,0,0.61565
Staff Respnsvnss Composite (%Always),NC-MAN,2010-09-30,0,0.64403
Staff Respnsvnss Composite (%Always),NC-MAN,2010-12-31,0,0.63172
Staff Respnsvnss Composite (%Always),NC-MAN,2011-03-31,0,0.67596
Staff Respnsvnss Composite (%Always),NC-MAN,2011-06-30,0,0.65638
Staff Respnsvnss Composite (%Always),NC-MAN,2011-09-30,0,0.61752
Staff Respnsvnss Composite (%Always),NC-MAN,2011-12-31,0,0.63348
Staff Respnsvnss Composite (%Always),NC-MAN,2012-03-31,0,0.61595
Staff Respnsvnss Composite (%Always),NC-MAN,2012-06-30,0,0.65616
Staff Respnsvnss Composite (%Always),NC-MAN,2012-09-30,0,0.68639
Staff Respnsvnss Composite (%Always),NC-MAN,2012-12-31,0,0.69579
Staff Respnsvnss Composite (%Always),NC-MAN,2013-03-31,0,0.71130
Staff Respnsvnss Composite (%Always),NC-MAN,2013-06-30,0,0.71029
Staff Respnsvnss Composite (%Always),NC-MAN,2013-09-30,0,0.72588
Staff Respnsvnss Composite (%Always),NC-MAN,2013-12-31,0,0.72834
Staff Respnsvnss Composite (%Always),NC-MAN,2014-03-31,0,0.73899
Staff Respnsvnss Composite (%Always),NC-MAN,2014-06-30,0,0.75583
Staff Respnsvnss Composite (%Always),NC-MAN,2014-09-30,0,0.75377
Staff Respnsvnss Composite (%Always),NC-MAN,2014-12-31,0,0.76337
Staff Respnsvnss Composite (%Always),NC-MAN,2015-03-31,0,0.74001
Staff Respnsvnss Composite (%Always),NC-MAN,2015-06-30,0,0.71764
Staff Respnsvnss Composite (%Always),NC-MAN,2015-09-30,0,0.73199
Staff Respnsvnss Composite (%Always),NC-MAN,2015-12-31,0,0.72095
Staff Respnsvnss Composite (%Always),NC-MAN,2016-03-31,0,0.75107
Staff Respnsvnss Composite (%Always),NC-MAN,2016-06-30,0,0.76673
Staff Respnsvnss Composite (%Always),NC-MAN,2016-09-30,0,0.76055
Staff Respnsvnss Composite (%Always),NC-MAN,2016-12-31,0,0.77544
Staff Respnsvnss Composite (%Always),NC-MOD,2010-06-30,0,0.61627
Staff Respnsvnss Composite (%Always),NC-MOD,2010-09-30,0,0.61280
Staff Respnsvnss Composite (%Always),NC-MOD,2010-12-31,0,0.62203
Staff Respnsvnss Composite (%Always),NC-MOD,2011-03-31,0,0.64380
Staff Respnsvnss Composite (%Always),NC-MOD,2011-06-30,0,0.66731
Staff Respnsvnss Composite (%Always),NC-MOD,2011-09-30,0,0.67949
Staff Respnsvnss Composite (%Always),NC-MOD,2011-12-31,0,0.69593
Staff Respnsvnss Composite (%Always),NC-MOD,2012-03-31,0,0.70910
Staff Respnsvnss Composite (%Always),NC-MOD,2012-06-30,0,0.71988
Staff Respnsvnss Composite (%Always),NC-MOD,2012-09-30,0,0.72693
Staff Respnsvnss Composite (%Always),NC-MOD,2012-12-31,0,0.73994
Staff Respnsvnss Composite (%Always),NC-MOD,2013-03-31,0,0.71292
Staff Respnsvnss Composite (%Always),NC-MOD,2013-06-30,0,0.70549
Staff Respnsvnss Composite (%Always),NC-MOD,2013-09-30,0,0.70484
Staff Respnsvnss Composite (%Always),NC-MOD,2013-12-31,0,0.69610
Staff Respnsvnss Composite (%Always),NC-MOD,2014-03-31,0,0.69830
Staff Respnsvnss Composite (%Always),NC-MOD,2014-06-30,0,0.68572
Staff Respnsvnss Composite (%Always),NC-MOD,2014-09-30,0,0.68465
Staff Respnsvnss Composite (%Always),NC-MOD,2014-12-31,0,0.67548
Staff Respnsvnss Composite (%Always),NC-MOD,2015-03-31,0,0.67284
Staff Respnsvnss Composite (%Always),NC-MOD,2015-06-30,0,0.67225
Staff Respnsvnss Composite (%Always),NC-MOD,2015-09-30,0,0.66989
Staff Respnsvnss Composite (%Always),NC-MOD,2015-12-31,0,0.67979
Staff Respnsvnss Composite (%Always),NC-MOD,2016-03-31,0,0.67841
Staff Respnsvnss Composite (%Always),NC-MOD,2016-06-30,0,0.68330
Staff Respnsvnss Composite (%Always),NC-MOD,2016-09-30,0,0.67937
Staff Respnsvnss Composite (%Always),NC-MOD,2016-12-31,0,0.68622
Staff Respnsvnss Composite (%Always),NC-OAK,2010-06-30,0,0.44205
Staff Respnsvnss Composite (%Always),NC-OAK,2010-09-30,0,0.45285
Staff Respnsvnss Composite (%Always),NC-OAK,2010-12-31,0,0.47682
Staff Respnsvnss Composite (%Always),NC-OAK,2011-03-31,0,0.49578
Staff Respnsvnss Composite (%Always),NC-OAK,2011-06-30,0,0.51823
Staff Respnsvnss Composite (%Always),NC-OAK,2011-09-30,0,0.53665
Staff Respnsvnss Composite (%Always),NC-OAK,2011-12-31,0,0.55656
Staff Respnsvnss Composite (%Always),NC-OAK,2012-03-31,0,0.57203
Staff Respnsvnss Composite (%Always),NC-OAK,2012-06-30,0,0.58582
Staff Respnsvnss Composite (%Always),NC-OAK,2012-09-30,0,0.59729
Staff Respnsvnss Composite (%Always),NC-OAK,2012-12-31,0,0.60095
Staff Respnsvnss Composite (%Always),NC-OAK,2013-03-31,0,0.59095
Staff Respnsvnss Composite (%Always),NC-OAK,2013-06-30,0,0.58831
Staff Respnsvnss Composite (%Always),NC-OAK,2013-09-30,0,0.58800
Staff Respnsvnss Composite (%Always),NC-OAK,2013-12-31,0,0.58373
Staff Respnsvnss Composite (%Always),NC-OAK,2014-03-31,0,0.60042
Staff Respnsvnss Composite (%Always),NC-OAK,2014-06-30,0,0.60635
Staff Respnsvnss Composite (%Always),NC-OAK,2014-09-30,1,0.59519
Staff Respnsvnss Composite (%Always),NC-OAK,2014-12-31,0,0.59719
Staff Respnsvnss Composite (%Always),NC-OAK,2015-03-31,0,0.59185
Staff Respnsvnss Composite (%Always),NC-OAK,2015-06-30,0,0.58276
Staff Respnsvnss Composite (%Always),NC-OAK,2015-09-30,0,0.58937
Staff Respnsvnss Composite (%Always),NC-OAK,2015-12-31,0,0.59628
Staff Respnsvnss Composite (%Always),NC-OAK,2016-03-31,0,0.60229
Staff Respnsvnss Composite (%Always),NC-OAK,2016-06-30,0,0.60481
Staff Respnsvnss Composite (%Always),NC-OAK,2016-09-30,0,0.60575
Staff Respnsvnss Composite (%Always),NC-OAK,2016-12-31,0,0.60443
Staff Respnsvnss Composite (%Always),NC-RCH,2010-06-30,0,0.46003
Staff Respnsvnss Composite (%Always),NC-RCH,2010-09-30,0,0.47095
Staff Respnsvnss Composite (%Always),NC-RCH,2010-12-31,0,0.47804
Staff Respnsvnss Composite (%Always),NC-RCH,2011-03-31,0,0.49782
Staff Respnsvnss Composite (%Always),NC-RCH,2011-06-30,0,0.49701
Staff Respnsvnss Composite (%Always),NC-RCH,2011-09-30,0,0.52700
Staff Respnsvnss Composite (%Always),NC-RCH,2011-12-31,0,0.52472
Staff Respnsvnss Composite (%Always),NC-RCH,2012-03-31,0,0.54444
Staff Respnsvnss Composite (%Always),NC-RCH,2012-06-30,0,0.55361
Staff Respnsvnss Composite (%Always),NC-RCH,2012-09-30,0,0.54329
Staff Respnsvnss Composite (%Always),NC-RCH,2012-12-31,0,0.55764
Staff Respnsvnss Composite (%Always),NC-RCH,2013-03-31,0,0.54881
Staff Respnsvnss Composite (%Always),NC-RCH,2013-06-30,0,0.55380
Staff Respnsvnss Composite (%Always),NC-RCH,2013-09-30,0,0.56321
Staff Respnsvnss Composite (%Always),NC-RCH,2013-12-31,0,0.58102
Staff Respnsvnss Composite (%Always),NC-RCH,2014-03-31,0,0.61445
Staff Respnsvnss Composite (%Always),NC-RCH,2014-06-30,0,0.59844
Staff Respnsvnss Composite (%Always),NC-RCH,2014-09-30,0,0.56929
Staff Respnsvnss Composite (%Always),NC-RCH,2014-12-31,0,0.54284
Staff Respnsvnss Composite (%Always),NC-RCH,2015-03-31,0,0.53046
Staff Respnsvnss Composite (%Always),NC-RCH,2015-06-30,0,0.56854
Staff Respnsvnss Composite (%Always),NC-RCH,2015-09-30,0,0.58828
Staff Respnsvnss Composite (%Always),NC-RCH,2015-12-31,0,0.58603
Staff Respnsvnss Composite (%Always),NC-RCH,2016-03-31,0,0.59354
Staff Respnsvnss Composite (%Always),NC-RCH,2016-06-30,0,0.57831
Staff Respnsvnss Composite (%Always),NC-RCH,2016-09-30,0,0.59258
Staff Respnsvnss Composite (%Always),NC-RCH,2016-12-31,0,0.58460
Staff Respnsvnss Composite (%Always),NC-Rgn,2010-06-30,0,0.57001
Staff Respnsvnss Composite (%Always),NC-Rgn,2010-09-30,0,0.58077
Staff Respnsvnss Composite (%Always),NC-Rgn,2010-12-31,0,0.58925
Staff Respnsvnss Composite (%Always),NC-Rgn,2011-03-31,0,0.60141
Staff Respnsvnss Composite (%Always),NC-Rgn,2011-06-30,0,0.60664
Staff Respnsvnss Composite (%Always),NC-Rgn,2011-09-30,0,0.61108
Staff Respnsvnss Composite (%Always),NC-Rgn,2011-12-31,0,0.62233
Staff Respnsvnss Composite (%Always),NC-Rgn,2012-03-31,0,0.62846
Staff Respnsvnss Composite (%Always),NC-Rgn,2012-06-30,0,0.63946
Staff Respnsvnss Composite (%Always),NC-Rgn,2012-09-30,0,0.64460
Staff Respnsvnss Composite (%Always),NC-Rgn,2012-12-31,0,0.64408
Staff Respnsvnss Composite (%Always),NC-Rgn,2013-03-31,0,0.63973
Staff Respnsvnss Composite (%Always),NC-Rgn,2013-06-30,0,0.64097
Staff Respnsvnss Composite (%Always),NC-Rgn,2013-09-30,0,0.64119
Staff Respnsvnss Composite (%Always),NC-Rgn,2013-12-31,0,0.64432
Staff Respnsvnss Composite (%Always),NC-Rgn,2014-03-31,0,0.65203
Staff Respnsvnss Composite (%Always),NC-Rgn,2014-06-30,0,0.64917
Staff Respnsvnss Composite (%Always),NC-Rgn,2014-09-30,0,0.64519
Staff Respnsvnss Composite (%Always),NC-Rgn,2014-12-31,0,0.63929
Staff Respnsvnss Composite (%Always),NC-Rgn,2015-03-31,0,0.63104
Staff Respnsvnss Composite (%Always),NC-Rgn,2015-06-30,0,0.62982
Staff Respnsvnss Composite (%Always),NC-Rgn,2015-09-30,0,0.63337
Staff Respnsvnss Composite (%Always),NC-Rgn,2015-12-31,0,0.63384
Staff Respnsvnss Composite (%Always),NC-Rgn,2016-03-31,0,0.63929
Staff Respnsvnss Composite (%Always),NC-Rgn,2016-06-30,0,0.64269
Staff Respnsvnss Composite (%Always),NC-Rgn,2016-09-30,0,0.64143
Staff Respnsvnss Composite (%Always),NC-Rgn,2016-12-31,0,0.64189
Staff Respnsvnss Composite (%Always),NC-ROS,2010-06-30,0,0.58476
Staff Respnsvnss Composite (%Always),NC-ROS,2010-09-30,0,0.59446
Staff Respnsvnss Composite (%Always),NC-ROS,2010-12-31,0,0.60683
Staff Respnsvnss Composite (%Always),NC-ROS,2011-03-31,0,0.61564
Staff Respnsvnss Composite (%Always),NC-ROS,2011-06-30,0,0.62123
Staff Respnsvnss Composite (%Always),NC-ROS,2011-09-30,0,0.62863
Staff Respnsvnss Composite (%Always),NC-ROS,2011-12-31,0,0.63551
Staff Respnsvnss Composite (%Always),NC-ROS,2012-03-31,0,0.63904
Staff Respnsvnss Composite (%Always),NC-ROS,2012-06-30,0,0.64150
Staff Respnsvnss Composite (%Always),NC-ROS,2012-09-30,0,0.64379
Staff Respnsvnss Composite (%Always),NC-ROS,2012-12-31,0,0.64479
Staff Respnsvnss Composite (%Always),NC-ROS,2013-03-31,0,0.64249
Staff Respnsvnss Composite (%Always),NC-ROS,2013-06-30,0,0.64753
Staff Respnsvnss Composite (%Always),NC-ROS,2013-09-30,0,0.64538
Staff Respnsvnss Composite (%Always),NC-ROS,2013-12-31,0,0.64593
Staff Respnsvnss Composite (%Always),NC-ROS,2014-03-31,0,0.65001
Staff Respnsvnss Composite (%Always),NC-ROS,2014-06-30,0,0.65503
Staff Respnsvnss Composite (%Always),NC-ROS,2014-09-30,0,0.65833
Staff Respnsvnss Composite (%Always),NC-ROS,2014-12-31,0,0.65530
Staff Respnsvnss Composite (%Always),NC-ROS,2015-03-31,0,0.64435
Staff Respnsvnss Composite (%Always),NC-ROS,2015-06-30,0,0.63950
Staff Respnsvnss Composite (%Always),NC-ROS,2015-09-30,0,0.64776
Staff Respnsvnss Composite (%Always),NC-ROS,2015-12-31,0,0.64876
Staff Respnsvnss Composite (%Always),NC-ROS,2016-03-31,0,0.65930
Staff Respnsvnss Composite (%Always),NC-ROS,2016-06-30,0,0.66812
Staff Respnsvnss Composite (%Always),NC-ROS,2016-09-30,0,0.66357
Staff Respnsvnss Composite (%Always),NC-ROS,2016-12-31,0,0.66380
Staff Respnsvnss Composite (%Always),NC-RWC,2010-06-30,0,0.61363
Staff Respnsvnss Composite (%Always),NC-RWC,2010-09-30,0,0.60838
Staff Respnsvnss Composite (%Always),NC-RWC,2010-12-31,0,0.60333
Staff Respnsvnss Composite (%Always),NC-RWC,2011-03-31,0,0.60786
Staff Respnsvnss Composite (%Always),NC-RWC,2011-06-30,0,0.61445
Staff Respnsvnss Composite (%Always),NC-RWC,2011-09-30,0,0.62618
Staff Respnsvnss Composite (%Always),NC-RWC,2011-12-31,0,0.65256
Staff Respnsvnss Composite (%Always),NC-RWC,2012-03-31,0,0.65820
Staff Respnsvnss Composite (%Always),NC-RWC,2012-06-30,0,0.66256
Staff Respnsvnss Composite (%Always),NC-RWC,2012-09-30,0,0.67191
Staff Respnsvnss Composite (%Always),NC-RWC,2012-12-31,0,0.65653
Staff Respnsvnss Composite (%Always),NC-RWC,2013-03-31,0,0.65256
Staff Respnsvnss Composite (%Always),NC-RWC,2013-06-30,0,0.66092
Staff Respnsvnss Composite (%Always),NC-RWC,2013-09-30,0,0.66434
Staff Respnsvnss Composite (%Always),NC-RWC,2013-12-31,0,0.67103
Staff Respnsvnss Composite (%Always),NC-RWC,2014-03-31,0,0.68569
Staff Respnsvnss Composite (%Always),NC-RWC,2014-06-30,0,0.69275
Staff Respnsvnss Composite (%Always),NC-RWC,2014-09-30,0,0.69435
Staff Respnsvnss Composite (%Always),NC-RWC,2014-12-31,1,0.70602
Staff Respnsvnss Composite (%Always),NC-RWC,2015-03-31,0,0.68475
Staff Respnsvnss Composite (%Always),NC-RWC,2015-06-30,0,0.67614
Staff Respnsvnss Composite (%Always),NC-RWC,2015-09-30,0,0.67612
Staff Respnsvnss Composite (%Always),NC-RWC,2015-12-31,0,0.66660
Staff Respnsvnss Composite (%Always),NC-RWC,2016-03-31,0,0.68774
Staff Respnsvnss Composite (%Always),NC-RWC,2016-06-30,0,0.69380
Staff Respnsvnss Composite (%Always),NC-RWC,2016-09-30,0,0.69206
Staff Respnsvnss Composite (%Always),NC-RWC,2016-12-31,0,0.69066
Staff Respnsvnss Composite (%Always),NC-SAC,2010-06-30,0,0.54425
Staff Respnsvnss Composite (%Always),NC-SAC,2010-09-30,0,0.56196
Staff Respnsvnss Composite (%Always),NC-SAC,2010-12-31,0,0.58173
Staff Respnsvnss Composite (%Always),NC-SAC,2011-03-31,0,0.59269
Staff Respnsvnss Composite (%Always),NC-SAC,2011-06-30,0,0.60136
Staff Respnsvnss Composite (%Always),NC-SAC,2011-09-30,0,0.59706
Staff Respnsvnss Composite (%Always),NC-SAC,2011-12-31,0,0.60695
Staff Respnsvnss Composite (%Always),NC-SAC,2012-03-31,0,0.62052
Staff Respnsvnss Composite (%Always),NC-SAC,2012-06-30,0,0.63769
Staff Respnsvnss Composite (%Always),NC-SAC,2012-09-30,0,0.64473
Staff Respnsvnss Composite (%Always),NC-SAC,2012-12-31,0,0.64226
Staff Respnsvnss Composite (%Always),NC-SAC,2013-03-31,0,0.63736
Staff Respnsvnss Composite (%Always),NC-SAC,2013-06-30,0,0.64828
Staff Respnsvnss Composite (%Always),NC-SAC,2013-09-30,0,0.65931
Staff Respnsvnss Composite (%Always),NC-SAC,2013-12-31,0,0.67237
Staff Respnsvnss Composite (%Always),NC-SAC,2014-03-31,0,0.67153
Staff Respnsvnss Composite (%Always),NC-SAC,2014-06-30,0,0.64976
Staff Respnsvnss Composite (%Always),NC-SAC,2014-09-30,0,0.64914
Staff Respnsvnss Composite (%Always),NC-SAC,2014-12-31,0,0.63998
Staff Respnsvnss Composite (%Always),NC-SAC,2015-03-31,0,0.63081
Staff Respnsvnss Composite (%Always),NC-SAC,2015-06-30,0,0.63266
Staff Respnsvnss Composite (%Always),NC-SAC,2015-09-30,0,0.62416
Staff Respnsvnss Composite (%Always),NC-SAC,2015-12-31,0,0.61334
Staff Respnsvnss Composite (%Always),NC-SAC,2016-03-31,0,0.62742
Staff Respnsvnss Composite (%Always),NC-SAC,2016-06-30,0,0.61585
Staff Respnsvnss Composite (%Always),NC-SAC,2016-09-30,0,0.60221
Staff Respnsvnss Composite (%Always),NC-SAC,2016-12-31,0,0.60820
Staff Respnsvnss Composite (%Always),NC-SCH,2010-06-30,0,0.58640
Staff Respnsvnss Composite (%Always),NC-SCH,2010-09-30,0,0.60102
Staff Respnsvnss Composite (%Always),NC-SCH,2010-12-31,0,0.61326
Staff Respnsvnss Composite (%Always),NC-SCH,2011-03-31,0,0.62247
Staff Respnsvnss Composite (%Always),NC-SCH,2011-06-30,0,0.62597
Staff Respnsvnss Composite (%Always),NC-SCH,2011-09-30,0,0.63093
Staff Respnsvnss Composite (%Always),NC-SCH,2011-12-31,0,0.63253
Staff Respnsvnss Composite (%Always),NC-SCH,2012-03-31,0,0.62850
Staff Respnsvnss Composite (%Always),NC-SCH,2012-06-30,0,0.63372
Staff Respnsvnss Composite (%Always),NC-SCH,2012-09-30,0,0.63639
Staff Respnsvnss Composite (%Always),NC-SCH,2012-12-31,0,0.64190
Staff Respnsvnss Composite (%Always),NC-SCH,2013-03-31,0,0.64828
Staff Respnsvnss Composite (%Always),NC-SCH,2013-06-30,0,0.65845
Staff Respnsvnss Composite (%Always),NC-SCH,2013-09-30,0,0.66423
Staff Respnsvnss Composite (%Always),NC-SCH,2013-12-31,0,0.67139
Staff Respnsvnss Composite (%Always),NC-SCH,2014-03-31,0,0.67702
Staff Respnsvnss Composite (%Always),NC-SCH,2014-06-30,0,0.66739
Staff Respnsvnss Composite (%Always),NC-SCH,2014-09-30,0,0.65987
Staff Respnsvnss Composite (%Always),NC-SCH,2014-12-31,0,0.65541
Staff Respnsvnss Composite (%Always),NC-SCH,2015-03-31,0,0.65010
Staff Respnsvnss Composite (%Always),NC-SCH,2015-06-30,0,0.64662
Staff Respnsvnss Composite (%Always),NC-SCH,2015-09-30,0,0.65347
Staff Respnsvnss Composite (%Always),NC-SCH,2015-12-31,0,0.64543
Staff Respnsvnss Composite (%Always),NC-SCH,2016-03-31,0,0.64010
Staff Respnsvnss Composite (%Always),NC-SCH,2016-06-30,0,0.63352
Staff Respnsvnss Composite (%Always),NC-SCH,2016-09-30,0,0.62793
Staff Respnsvnss Composite (%Always),NC-SCH,2016-12-31,0,0.62191
Staff Respnsvnss Composite (%Always),NC-SFO,2010-06-30,0,0.57546
Staff Respnsvnss Composite (%Always),NC-SFO,2010-09-30,0,0.59182
Staff Respnsvnss Composite (%Always),NC-SFO,2010-12-31,0,0.61677
Staff Respnsvnss Composite (%Always),NC-SFO,2011-03-31,0,0.62579
Staff Respnsvnss Composite (%Always),NC-SFO,2011-06-30,0,0.63591
Staff Respnsvnss Composite (%Always),NC-SFO,2011-09-30,0,0.63769
Staff Respnsvnss Composite (%Always),NC-SFO,2011-12-31,0,0.63811
Staff Respnsvnss Composite (%Always),NC-SFO,2012-03-31,0,0.64875
Staff Respnsvnss Composite (%Always),NC-SFO,2012-06-30,0,0.65576
Staff Respnsvnss Composite (%Always),NC-SFO,2012-09-30,0,0.66739
Staff Respnsvnss Composite (%Always),NC-SFO,2012-12-31,0,0.67557
Staff Respnsvnss Composite (%Always),NC-SFO,2013-03-31,0,0.68128
Staff Respnsvnss Composite (%Always),NC-SFO,2013-06-30,0,0.68496
Staff Respnsvnss Composite (%Always),NC-SFO,2013-09-30,0,0.67683
Staff Respnsvnss Composite (%Always),NC-SFO,2013-12-31,0,0.67919
Staff Respnsvnss Composite (%Always),NC-SFO,2014-03-31,0,0.67300
Staff Respnsvnss Composite (%Always),NC-SFO,2014-06-30,0,0.67007
